language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=5.69 s (622.8 files/s 165825.3 lines/s)"
Python,./vllm/third_party/pynvml.py,865,407,4868
Python,./vllm/_aiter_ops.py,238,105,1268
Python,./vllm/model_executor/models/molmo.py,257,73,1264
Python,./vllm/entrypoints/openai/engine/serving.py,192,130,1258
Python,./benchmarks/multi_turn/benchmark_serving_multi_turn.py,266,144,1256
Python,./vllm/model_executor/layers/quantization/utils/fp8_utils.py,220,221,1237
Python,./examples/offline_inference/vision_language_multi_image.py,272,66,1234
Python,./tests/models/multimodal/generation/test_common.py,42,74,1222
Python,./vllm/multimodal/processing/processor.py,354,375,1219
Python,./vllm/model_executor/models/deepseek_v2.py,164,136,1215
Python,./vllm/distributed/parallel_state.py,277,317,1213
Python,./vllm/model_executor/models/phi4mm_utils.py,228,452,1191
Python,./vllm/model_executor/models/openpangu.py,138,52,1188
Python,./vllm/model_executor/models/qwen3_next.py,152,83,1181
Python,./vllm/model_executor/layers/fla/ops/kda.py,110,61,1180
Python,./benchmarks/kernels/benchmark_lora.py,174,140,1174
Python,./vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_connector.py,206,148,1161
Python,./vllm/model_executor/models/qwen2_vl.py,220,144,1151
Python,./vllm/model_executor/models/qwen2_5_vl.py,191,177,1148
Python,./tests/conftest.py,265,127,1141
Python,./tests/lora/test_layers.py,193,102,1123
Python,./vllm/v1/engine/core.py,203,287,1123
Python,./vllm/model_executor/models/internvl.py,235,90,1120
Python,./vllm/envs.py,87,616,1109
C/C++ Header,./csrc/quantization/gguf/ggml-common.h,44,9,1097
Python,./vllm/model_executor/models/pixtral.py,215,109,1092
Python,./vllm/config/vllm.py,165,258,1082
Python,./vllm/entrypoints/llm.py,203,430,1082
Python,./vllm/model_executor/models/isaac.py,208,192,1082
Python,./tests/entrypoints/openai/responses/test_harmony.py,184,64,1076
CUDA,./csrc/cache_kernels.cu,157,135,1060
Python,./vllm/v1/metrics/loggers.py,145,76,1060
Python,./vllm/v1/spec_decode/eagle.py,149,251,1056
Python,./vllm/v1/attention/backends/rocm_aiter_fa.py,96,71,1048
Python,./vllm/model_executor/models/paddleocr_vl.py,160,25,1045
Python,./tests/utils.py,218,202,1044
Python,./vllm/model_executor/models/qwen2_5_omni_thinker.py,177,119,1037
Python,./vllm/model_executor/models/registry.py,125,79,1026
Python,./vllm/model_executor/layers/linear.py,185,268,1024
Python,./vllm/v1/engine/core_client.py,244,152,1021
Python,./tests/models/registry.py,51,95,1018
CUDA,./csrc/quantization/machete/machete_mainloop.cuh,199,266,1008
C++,./csrc/cpu/sgl-kernels/moe.cpp,162,165,1003
Python,./vllm/model_executor/layers/quantization/mxfp4.py,105,65,1003
Python,./tests/v1/engine/test_output_processor.py,144,197,1001
Python,./vllm/compilation/collective_fusion.py,148,83,997
Python,./vllm/model_executor/models/siglip.py,204,74,997
Python,./vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/vllm_v1_adapter.py,225,213,993
Python,./vllm/entrypoints/chat_utils.py,286,202,991
Python,./tests/kernels/mamba/test_mamba_ssm.py,81,44,968
Python,./tests/multimodal/test_processing.py,66,50,968
Python,./vllm/model_executor/models/step3_vl.py,151,30,946
Python,./tests/entrypoints/openai/parser/test_harmony_utils.py,195,73,933
Python,./vllm/model_executor/models/gemma3n.py,108,125,933
Python,./vllm/model_executor/models/hyperclovax_vision.py,165,55,933
Python,./vllm/model_executor/layers/quantization/fp8.py,137,134,931
Python,./vllm/model_executor/models/phi4mm.py,184,137,930
Python,./vllm/model_executor/layers/fused_moe/cutlass_moe.py,120,121,926
Python,./vllm/model_executor/layers/mamba/ops/causal_conv1d.py,115,200,925
Python,./tests/v1/worker/test_gpu_model_runner.py,169,105,924
Python,./benchmarks/kernels/benchmark_fused_collective.py,131,76,922
Python,./vllm/model_executor/models/mllama4.py,164,96,904
Python,./vllm/model_executor/models/chameleon.py,144,57,902
Python,./tests/test_config.py,140,92,897
Python,./vllm/model_executor/layers/fused_moe/fused_batched_moe.py,129,94,897
Python,./tests/tool_parsers/test_minimax_tool_parser.py,172,161,894
Python,./vllm/tool_parsers/qwen3xml_tool_parser.py,137,289,892
Python,./vllm/model_executor/models/minimax_text_01.py,111,13,890
Python,./tests/kernels/attention/test_cache.py,127,27,878
Python,./tests/models/multimodal/generation/vlm_utils/model_utils.py,252,95,870
Python,./vllm/model_executor/models/hunyuan_v1.py,107,72,863
Python,./benchmarks/benchmark_serving_structured_output.py,107,72,861
Python,./tests/kernels/moe/test_pplx_moe.py,147,13,860
Python,./vllm/v1/attention/backends/flash_attn.py,108,160,852
CUDA,./csrc/quantization/marlin/sparse/marlin_24_cuda_kernel.cu,120,184,841
Python,./vllm/v1/engine/utils.py,142,110,839
Python,./vllm/model_executor/layers/quantization/compressed_tensors/compressed_tensors.py,132,162,834
Python,./vllm/v1/core/kv_cache_utils.py,250,561,833
Python,./vllm/v1/attention/ops/triton_unified_attention.py,145,136,830
Python,./vllm/v1/worker/gpu/model_runner.py,82,71,826
Python,./vllm/distributed/eplb/eplb_state.py,109,270,825
Python,./vllm/model_executor/model_loader/weight_utils.py,167,221,822
Python,./vllm/benchmarks/throughput.py,64,63,819
Python,./tests/kernels/moe/test_ocp_mx_moe.py,88,61,818
Markdown,./docs/serving/openai_compatible_server.md,256,0,814
CMake,./CMakeLists.txt,116,205,811
Python,./vllm/model_executor/models/clip.py,171,42,811
Python,./vllm/v1/metrics/perf.py,248,187,809
Python,./vllm/transformers_utils/config.py,180,175,803
Markdown,./docs/features/multimodal_inputs.md,222,0,802
CUDA,./csrc/quantization/gptq_allspark/allspark_qgemm_w8a16.cu,109,101,801
Python,./vllm/model_executor/models/hunyuan_vision.py,151,63,795
Python,./tests/tool_parsers/test_mistral_tool_parser.py,67,31,794
Python,./tests/v1/engine/test_engine_core_client.py,190,86,789
Python,./vllm/model_executor/models/plamo2.py,104,106,789
Python,./vllm/model_executor/models/whisper.py,125,49,782
Markdown,./docs/benchmarking/cli.md,227,0,780
Python,./vllm/model_executor/models/glmasr.py,185,200,777
C/C++ Header,./csrc/cpu/cpu_types_arm.hpp,166,19,769
JSON,./examples/online_serving/dashboards/grafana/query_statistics.json,1,0,759
Python,./vllm/model_executor/models/phi4mm_audio.py,105,430,759
Python,./vllm/model_executor/layers/quantization/gptq_marlin.py,94,79,754
C++,./csrc/cpu/shm.cpp,107,6,753
Python,./vllm/model_executor/layers/fused_moe/modular_kernel.py,155,454,753
Python,./vllm/model_executor/layers/fused_moe/config.py,167,241,748
Python,./vllm/model_executor/models/skyworkr1v.py,148,52,747
Python,./setup.py,161,149,745
Python,./vllm/v1/worker/gpu_input_batch.py,133,153,744
Python,./vllm/v1/attention/backends/mla/flashmla_sparse.py,138,171,742
Python,./benchmarks/kernels/benchmark_moe.py,89,52,735
Python,./vllm/model_executor/models/voxtral.py,120,48,734
Python,./vllm/model_executor/layers/batch_invariant.py,163,167,733
Python,./vllm/attention/layer.py,120,140,732
YAML,./examples/online_serving/dashboards/perses/performance_statistics.yaml,29,4,731
Python,./vllm/model_executor/models/nemotron_h.py,118,62,731
Python,./tests/v1/sample/test_logprobs.py,164,254,730
Python,./vllm/v1/worker/gpu_worker.py,128,107,730
Python,./vllm/entrypoints/openai/api_server.py,163,100,728
Python,./vllm/v1/engine/async_llm.py,139,164,720
CUDA,./csrc/cutlass_extensions/vllm_numeric_conversion.cuh,156,124,712
Python,./tests/v1/determinism/test_batch_invariance.py,113,115,712
Python,./tests/v1/entrypoints/llm/test_struct_output_generate.py,113,102,710
Python,./vllm/lora/model_manager.py,100,94,708
Python,./vllm/model_executor/models/llava_onevision.py,144,67,708
C/C++ Header,./csrc/cpu/cpu_types_vxe.hpp,189,63,702
CUDA,./csrc/moe/marlin_moe_wna16/ops.cu,112,57,702
Python,./tests/v1/e2e/test_mamba_prefix_cache.py,56,10,698
Python,./vllm/model_executor/models/bert.py,156,58,697
Python,./vllm/distributed/kv_transfer/kv_connector/v1/mooncake_connector.py,138,85,693
Markdown,./docs/contributing/model/multimodal.md,195,0,692
Python,./vllm/model_executor/models/nemotron_parse.py,157,111,689
Python,./tests/entrypoints/openai/test_chat.py,105,28,684
Python,./vllm/model_executor/layers/fused_moe/fused_marlin_moe.py,81,78,683
CUDA,./csrc/quantization/marlin/marlin.cu,119,59,682
Python,./tests/v1/e2e/test_spec_decode.py,111,89,682
Python,./vllm/v1/attention/backends/flex_attention.py,163,179,682
Python,./vllm/model_executor/models/interfaces.py,316,344,678
Python,./vllm/v1/executor/multiproc_executor.py,114,128,676
CUDA,./csrc/moe/grouped_topk_kernels.cu,100,54,674
Python,./vllm/entrypoints/openai/responses/context.py,112,117,674
Python,./vllm/model_executor/models/midashenglm.py,110,45,668
Python,./vllm/model_executor/layers/quantization/quark/quark_moe.py,74,39,667
CUDA,./csrc/mamba/mamba_ssm/selective_scan_fwd.cu,78,48,664
CUDA,./csrc/moe/topk_softmax_kernels.cu,89,95,664
Python,./vllm/model_executor/layers/mamba/mamba_mixer2.py,106,172,663
Python,./vllm/v1/attention/ops/prefix_prefill.py,82,117,663
Python,./vllm/model_executor/models/lfm2_vl.py,109,36,662
Python,./tests/quantization/test_compressed_tensors.py,147,33,661
Python,./vllm/model_executor/models/dots_ocr.py,104,28,661
CUDA,./csrc/quantization/gguf/moe.cuh,80,3,656
Python,./vllm/model_executor/layers/quantization/awq_marlin.py,90,42,656
Python,./vllm/compilation/backends.py,156,199,653
Python,./vllm/model_executor/models/lfm2_moe.py,85,24,647
Python,./.buildkite/performance-benchmarks/scripts/compare-json-results.py,143,36,646
CUDA,./csrc/quantization/hadamard/hadacore/hadamard_transform_cuda.cu,91,81,645
Python,./vllm/model_executor/models/granite_speech.py,124,150,644
Markdown,./docs/models/supported_models.md,207,0,643
C/C++ Header,./csrc/cpu/cpu_types_vsx.hpp,132,14,642
Python,./vllm/model_executor/models/ernie45_vl_moe.py,98,65,640
Python,./vllm/model_executor/models/qwen3_moe.py,83,68,639
Python,./vllm/model_executor/models/longcat_flash.py,71,64,632
Python,./tests/entrypoints/pooling/embed/test_online.py,111,22,631
Python,./vllm/v1/engine/output_processor.py,94,94,630
Python,./vllm/model_executor/models/interns1.py,135,59,628
Python,./vllm/model_executor/models/llama4.py,98,154,628
Python,./vllm/model_executor/layers/mamba/ops/ssd_chunk_state.py,45,28,627
Python,./vllm/model_executor/models/qwen_vl.py,136,62,627
Python,./vllm/model_executor/models/grok1.py,105,72,626
C++,./csrc/cpu/cpu_fused_moe.cpp,79,23,625
Python,./vllm/model_executor/models/gpt_oss.py,75,45,625
Python,./tests/lora/test_lora_manager.py,79,15,619
Python,./vllm/model_executor/model_loader/bitsandbytes_loader.py,87,111,619
Python,./vllm/model_executor/models/llava.py,152,85,619
Python,./tests/tool_parsers/test_kimi_k2_tool_parser.py,149,158,618
CUDA,./csrc/moe/moe_align_sum_kernels.cu,102,42,615
Python,./vllm/model_executor/models/bert_with_rope.py,95,23,611
Python,./vllm/model_executor/models/gemma3n_mm.py,111,96,611
C++,./csrc/cpu/sgl-kernels/moe_int8.cpp,93,66,610
Python,./vllm/model_executor/models/ernie45_moe.py,92,56,608
Python,./vllm/model_executor/models/glm4v.py,108,70,607
Python,./vllm/model_executor/models/radio.py,129,23,604
Python,./tests/tool_parsers/test_qwen3coder_tool_parser.py,107,268,603
Python,./vllm/lora/ops/triton_ops/fused_moe_lora_op.py,55,42,603
Python,./vllm/model_executor/models/mimo_v2_flash.py,112,6,600
C/C++ Header,./csrc/cpu/cpu_types_x86.hpp,187,17,598
Python,./vllm/tool_parsers/qwen3coder_tool_parser.py,82,103,598
Python,./vllm/v1/core/single_type_kv_cache_manager.py,105,362,598
Python,./vllm/entrypoints/openai/completion/serving.py,97,52,597
Python,./vllm/entrypoints/openai/parser/harmony_utils.py,110,115,595
Python,./vllm/lora/layers/fused_moe.py,96,56,595
Python,./vllm/model_executor/model_loader/tensorizer.py,115,84,594
Python,./vllm/model_executor/models/utils.py,197,155,594
Python,./benchmarks/kernels/benchmark_machete.py,120,32,593
Python,./vllm/model_executor/models/kanana_v.py,114,54,590
Python,./vllm/benchmarks/lib/endpoint_request_func.py,132,53,589
Python,./vllm/model_executor/models/granitemoehybrid.py,86,35,588
Python,./vllm/model_executor/models/kimi_linear.py,59,22,588
Python,./vllm/model_executor/models/zamba2.py,145,259,588
Python,./vllm/v1/attention/ops/triton_decode_attention.py,85,37,587
Python,./tests/v1/metrics/test_perf_metrics.py,193,128,586
Python,./tests/kernels/utils.py,210,291,585
Python,./tests/models/language/generation/test_hybrid.py,104,77,585
Python,./vllm/model_executor/layers/quantization/utils/quant_utils.py,192,160,585
C++,./csrc/torch_bindings.cpp,109,154,584
Python,./tests/kernels/quantization/test_marlin_gemm.py,111,31,583
Python,./vllm/model_executor/models/glm4_moe.py,81,61,583
Python,./vllm/tool_parsers/seed_oss_tool_parser.py,79,86,581
Python,./vllm/model_executor/models/minicpmo.py,127,65,578
C++,./csrc/cumem_allocator.cpp,84,73,577
Python,./tests/v1/attention/test_mla_backends.py,108,148,575
Python,./tests/v1/sample/test_rejection_sampler.py,115,90,575
Python,./vllm/model_executor/models/idefics3.py,119,49,573
Python,./vllm/multimodal/video.py,92,84,573
Python,./vllm/v1/engine/input_processor.py,92,98,564
Python,./tests/kernels/attention/test_cpu_attn.py,62,7,560
Python,./tests/v1/attention/test_attention_backends.py,87,92,560
Python,./vllm/benchmarks/sweep/plot.py,101,15,559
Python,./vllm/model_executor/models/afmoe.py,90,48,559
Python,./tests/v1/entrypoints/openai/test_completion.py,72,59,556
Python,./vllm/model_executor/models/blip2.py,133,42,555
Python,./vllm/v1/sample/rejection_sampler.py,78,189,555
Python,./tests/kernels/moe/modular_kernel_tools/common.py,110,27,554
Python,./tests/v1/kv_connector/unit/test_lmcache_connector.py,135,97,554
Python,./vllm/entrypoints/openai/chat_completion/protocol.py,64,43,554
Python,./vllm/entrypoints/openai/translations/speech_to_text.py,81,95,553
Python,./vllm/config/compilation.py,160,406,551
Python,./vllm/tool_parsers/minimax_m2_tool_parser.py,96,128,551
Python,./vllm/collect_env.py,136,174,549
Python,./tests/kernels/attention/test_prefix_prefill.py,70,54,548
Python,./tests/v1/distributed/test_internal_lb_dp.py,110,78,546
CUDA,./csrc/sampler.cu,83,101,544
Python,./tests/v1/logits_processors/test_correctness.py,77,85,544
Python,./vllm/model_executor/layers/quantization/gguf.py,81,52,544
Python,./benchmarks/backend_request_func.py,84,31,542
Python,./vllm/model_executor/models/minicpm.py,70,46,541
Python,./vllm/model_executor/models/ultravox.py,134,115,538
CUDA,./csrc/quantization/activation_kernels.cu,118,80,537
CUDA,./csrc/quantization/w8a8/fp8/amd/quant_utils.cuh,70,66,535
Python,./tests/v1/spec_decode/test_eagle.py,109,109,535
Python,./vllm/model_executor/models/falcon_h1.py,79,67,535
Python,./vllm/model_executor/models/ovis2_5.py,86,42,534
Python,./vllm/model_executor/models/phimoe.py,79,58,534
Python,./vllm/tool_parsers/minimax_tool_parser.py,156,162,533
Python,./benchmarks/kernels/benchmark_silu_mul_fp8_quant.py,110,78,532
CUDA,./csrc/quantization/fp4/nvfp4_blockwise_moe_kernel.cu,72,52,532
Python,./tests/kernels/quantization/test_cutlass_scaled_mm.py,117,34,531
Python,./tests/v1/kv_connector/unit/test_offloading_connector.py,130,61,531
Python,./vllm/model_executor/models/bailing_moe.py,83,29,531
Python,./vllm/model_executor/models/arctic.py,52,12,530
Python,./vllm/model_executor/models/keye_vl1_5.py,114,82,530
Markdown,./docs/design/metrics.md,173,0,528
Python,./vllm/model_executor/models/phi3v.py,105,86,528
Python,./vllm/distributed/kv_transfer/kv_connector/v1/p2p/p2p_nccl_engine.py,79,28,525
Python,./vllm/model_executor/models/gemma3_mm.py,121,50,525
CUDA,./csrc/quantization/gguf/mmq.cuh,85,3,522
Python,./vllm/v1/attention/backends/utils.py,118,256,520
CUDA,./csrc/quantization/gguf/gguf_kernel.cu,22,1,519
Text,./benchmarks/sonnet.txt,0,0,518
Python,./tests/models/multimodal/generation/test_maverick.py,127,78,518
Python,./vllm/config/speculative.py,73,130,518
Python,./vllm/v1/attention/ops/rocm_aiter_mla_sparse.py,53,77,518
Python,./vllm/model_executor/layers/quantization/bitsandbytes.py,80,30,516
Python,./vllm/model_executor/models/siglip2navit.py,72,52,516
Python,./vllm/model_executor/models/jamba.py,70,20,515
YAML,./.buildkite/release-pipeline.yaml,67,68,511
C++,./csrc/cpu/dnnl_kernels.cpp,50,9,511
Python,./vllm/entrypoints/pooling/embed/serving.py,99,72,511
Python,./tests/compile/test_aot_compile.py,148,64,510
Python,./vllm/model_executor/models/nemotron_vl.py,100,37,508
Python,./vllm/v1/attention/backend.py,118,153,507
Python,./tests/entrypoints/openai/test_vision.py,68,33,502
Python,./vllm/model_executor/models/tarsier.py,87,24,502
Python,./vllm/distributed/kv_transfer/kv_connector/v1/lmcache_mp_connector.py,153,288,500
Python,./vllm/platforms/rocm.py,97,47,500
Dockerfile,./docker/Dockerfile,117,206,499
Python,./vllm/model_executor/layers/quantization/utils/marlin_utils.py,110,45,497
Python,./vllm/model_executor/models/qwen2_moe.py,53,54,497
Python,./vllm/model_executor/layers/lightning_attn.py,114,125,496
Python,./tests/v1/engine/test_async_llm.py,102,66,495
Python,./vllm/platforms/cuda.py,80,58,493
Python,./vllm/model_executor/layers/fla/ops/solve_tril.py,37,27,492
Python,./vllm/entrypoints/openai/run_batch.py,88,60,490
Python,./tests/kernels/moe/test_cutlass_moe.py,65,24,489
Python,./vllm/model_executor/models/step3_text.py,57,8,489
Python,./vllm/multimodal/inputs.py,199,343,489
C++,./csrc/cpu/dnnl_helper.cpp,65,16,488
CUDA,./csrc/quantization/w8a8/fp8/nvidia/quant_utils.cuh,54,56,487
CUDA,./csrc/quickreduce/quick_reduce_impl.cuh,110,98,487
Python,./vllm/model_executor/models/deepseek_vl2.py,104,51,486
Python,./tests/v1/attention/test_sparse_mla_backends.py,93,49,485
Python,./vllm/model_executor/models/dots1.py,51,30,485
Python,./tests/kernels/moe/utils.py,62,11,483
Python,./tests/v1/kv_connector/unit/test_multi_connector.py,96,70,482
Python,./vllm/model_executor/models/llama.py,71,65,482
Python,./vllm/utils/flashinfer.py,104,69,482
Python,./vllm/model_executor/models/mixtral.py,66,53,480
Python,./tools/profiler/visualize_layerwise_profile.py,115,37,479
Python,./vllm/model_executor/models/aria.py,109,71,479
Python,./vllm/model_executor/models/iquest_loopcoder.py,66,50,479
Python,./vllm/model_executor/models/deepseek_ocr.py,96,25,478
Python,./vllm/model_executor/models/glm4_moe_lite.py,85,79,478
Python,./vllm/model_executor/models/qwen2.py,60,62,478
Python,./vllm/model_executor/models/audioflamingo3.py,97,63,477
CUDA,./csrc/attention/attention_kernels.cuh,60,134,476
Python,./tests/entrypoints/pooling/pooling/test_online.py,79,16,476
Python,./vllm/distributed/device_communicators/shm_broadcast.py,102,202,474
Python,./vllm/v1/worker/gpu/spec_decode/eagle.py,52,62,472
Python,./vllm/inputs/preprocess.py,118,126,471
Python,./vllm/model_executor/models/step_vl.py,74,3,471
Python,./vllm/model_executor/models/exaone_moe.py,63,47,469
CUDA,./csrc/custom_all_reduce.cuh,57,108,467
Python,./vllm/multimodal/parse.py,134,74,466
Python,./vllm/renderers/hf.py,102,33,465
Python,./tests/kernels/moe/test_deepep_deepgemm_moe.py,80,23,463
Python,./vllm/model_executor/layers/mamba/ops/mamba_ssm.py,39,94,463
Python,./tests/compile/test_fusion_attn.py,71,55,462
Python,./vllm/model_executor/models/deepencoder.py,94,120,462
Python,./vllm/tool_parsers/mistral_tool_parser.py,57,96,461
Python,./tests/tool_parsers/test_xlam_tool_parser.py,50,26,458
Python,./vllm/utils/torch_utils.py,142,159,458
Python,./tests/kernels/moe/test_cutedsl_moe.py,80,45,457
Python,./vllm/model_executor/models/apertus.py,62,48,457
CUDA,./csrc/quantization/gguf/dequantize.cuh,109,6,456
Python,./vllm/model_executor/models/lfm2.py,55,15,456
Python,./vllm/model_executor/models/h2ovl.py,71,30,453
Python,./tests/entrypoints/test_responses_utils.py,64,46,450
CUDA,./csrc/quantization/fused_kernels/layernorm_utils.cuh,64,26,449
Python,./vllm/model_executor/models/granitemoe.py,57,55,449
Python,./vllm/model_executor/models/minimax_m2.py,64,45,448
Python,./tests/kernels/moe/test_deepep_moe.py,72,18,447
Python,./vllm/model_executor/models/falcon.py,57,40,446
Python,./vllm/distributed/eplb/rebalance_execute.py,101,153,445
Python,./vllm/compilation/fusion.py,84,42,444
Python,./vllm/model_executor/models/mistral3.py,108,60,444
Python,./tests/multimodal/test_utils.py,67,21,443
Python,./benchmarks/kernels/benchmark_cutlass_moe_nvfp4.py,61,20,442
CUDA,./csrc/sparse/cutlass/sparse_scaled_mm_c3x.cuh,81,49,440
Python,./vllm/distributed/device_communicators/all2all.py,100,62,440
Python,./vllm/lora/layers/column_parallel_linear.py,95,123,440
Python,./vllm/tool_parsers/kimi_k2_tool_parser.py,67,93,440
Python,./tests/model_executor/model_loader/tensorizer_loader/test_tensorizer.py,106,17,437
Python,./tests/kernels/attention/test_flashinfer.py,56,7,435
Python,./vllm/model_executor/models/swin.py,61,4,435
Python,./vllm/sampling_params.py,58,141,435
Python,./vllm/v1/worker/tpu_input_batch.py,73,66,435
C++,./csrc/cpu/sgl-kernels/gemm_fp8.cpp,73,23,434
Python,./vllm/model_executor/models/gemma3.py,45,43,432
Python,./vllm/model_executor/models/whisper_causal.py,57,17,431
Python,./tests/distributed/test_eplb_execute.py,94,84,430
Python,./vllm/compilation/decorators.py,105,153,430
Python,./vllm/entrypoints/openai/responses/protocol.py,68,68,430
Python,./vllm/model_executor/models/adapters.py,121,62,430
Python,./vllm/model_executor/layers/quantization/utils/marlin_utils_fp4.py,106,33,429
Python,./vllm/model_executor/models/bamba.py,65,23,429
Python,./vllm/tool_parsers/deepseekv32_tool_parser.py,68,96,429
Python,./vllm/model_executor/models/exaone.py,52,45,427
Python,./vllm/v1/attention/backends/triton_attn.py,77,83,427
Python,./tests/kernels/moe/modular_kernel_tools/mk_objects.py,59,13,426
Python,./tests/entrypoints/openai/test_completion_with_function_calling.py,38,24,424
Python,./vllm/model_executor/layers/fused_moe/gpt_oss_triton_kernels_moe.py,76,50,424
Python,./vllm/model_executor/layers/quantization/quark/quark.py,80,66,424
Python,./tests/v1/engine/test_engine_core.py,98,84,423
Python,./vllm/model_executor/models/ovis.py,77,55,423
Python,./vllm/model_executor/layers/mamba/mamba_mixer.py,63,56,422
Markdown,./docs/design/paged_attention.md,78,0,420
Python,./tests/v1/kv_connector/unit/test_moriio_connector.py,89,36,420
Python,./vllm/distributed/kv_transfer/kv_connector/v1/offloading_connector.py,98,72,420
Python,./vllm/model_executor/layers/fused_moe/oracle/fp8.py,67,40,420
CUDA,./csrc/quantization/awq/gemm_kernels.cu,55,53,418
Python,./tests/kernels/mamba/test_mamba_ssm_ssd.py,65,87,417
Python,./tests/renderers/test_hf.py,63,57,417
Python,./vllm/config/parallel.py,91,210,417
Python,./vllm/model_executor/models/ouro.py,50,40,417
Python,./vllm/v1/executor/ray_executor.py,96,109,417
Python,./vllm/model_executor/models/dbrx.py,46,22,416
CUDA,./csrc/attention/dtype_float16.cuh,59,30,415
Python,./examples/online_serving/disaggregated_encoder/disagg_epd_proxy.py,102,89,415
Python,./vllm/model_executor/layers/quantization/moe_wna16.py,58,40,415
Python,./vllm/model_executor/layers/quantization/utils/flashinfer_fp4_moe.py,77,79,415
Python,./vllm/model_executor/models/exaone4.py,59,44,415
C/C++ Header,./csrc/cpu/cpu_attn_amx.hpp,44,53,414
Python,./tests/compile/test_config.py,76,79,414
Python,./vllm/model_executor/models/jais2.py,53,41,414
Python,./vllm/model_executor/models/llava_next.py,93,73,414
Python,./vllm/distributed/device_communicators/pynccl_wrapper.py,50,105,412
YAML,./.github/mergify.yml,32,2,411
Python,./tests/lora/test_fused_moe_lora_kernel.py,64,48,411
C++,./csrc/cpu/sgl-kernels/moe_fp8.cpp,60,32,410
Python,./vllm/entrypoints/pooling/score/serving.py,79,24,410
Python,./vllm/model_executor/layers/mamba/ops/ssd_chunk_scan.py,30,16,410
Python,./vllm/v1/attention/backends/cpu_attn.py,58,33,410
Python,./benchmarks/cutlass_benchmarks/sparse_benchmarks.py,73,35,409
Python,./vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_engine.py,98,102,409
Python,./vllm/model_executor/layers/activation.py,114,105,409
Python,./vllm/model_executor/models/seed_oss.py,43,40,409
